"year","iddist","pop_worldp","pop_landscan","malaria_cases","malaria_incidence","deforest_km2","deforest_cum","deforest_cum_percent","deforest_cum_cat","lst_dist","lst_night_dist","skintemp_dist","tmmx_dist","tmmn_dist","prep_dist","prep_dist_chrips","spei_06_dist","spei_12_dist","spei_24_dist","ndvi_dist","evi_dist","savi_dist","lclu_urban","lclu_livestock","lclu_natural_water","areakm2_ilegal_mining","area_mining_km2","total_miningkm2","lclu_mining","lclu_agriculture","lclu_agromosaic","prop_migration","areakm2_logging_cum","area_oil_km2","protected_area_total","wi_prop","edu_prop","prop_area_ethnicity","prop_urbanization"
2013,160404,11410.5912814,14330.5,441,30.7735249991277,16.8112238,81.38,26.03,1,27.2433284,20.7847262,25.2156796083334,31.65,21.625,3112.4787941,2900.8143837,-0.898825516666667,-1.29116215833333,-1.57833415833333,0.813481275,0.525923958333333,1.21978423333333,1.0676305,0.4040544,228.0710861,0,0,0,0,0,356.8637924,0.0366560064249101,0,0,0.0131200181939536,0.945728418315517,0.725889376692964,0.13,0.247189669393773
2014,160404,12269.5986828,14474.1,240,16.5813418450888,19.887216,101.27,24.44,1,26.953341,20.9004802,25.1843594,31.65,21.6166666666667,2462.1001822,3128.5643484,-0.339937075,-0.653486283333333,-1.13782609166667,0.815548308333333,0.564053341666667,1.225120325,1.1140104,0.9116055,242.2591565,0,0,0,0,0,358.8084263,0.033473438448695,61.9787579716237,0,0.0131200181939536,0.959642357806189,0.755926613580578,0.13,0.254762750009626
2015,160404,12298.619792,14335.2,369,25.7408337518835,16.0734385,117.34,15.87,1,27.289005,21.3613597,25.4974835166667,31.9916666666667,21.9416666666667,2399.9676147,2829.6479746,-0.431044633333333,-0.368143916666667,-0.608174041666667,0.795787325,0.556088108333333,1.19387870833333,1.1933919,1.4921462,224.6266655,0,0,0,0,0,386.350643,0.0302908704724799,74.0838706169973,0,0.0131200181939536,0.958672663154131,0.721197006214365,0.13,0.26233583062548
2016,160404,12778.9990073,14033.1,117,8.33743078863544,18.0401711,135.38,15.37,1,27.3307936,21.4255778,25.738007925,31.775,21.4916666666667,2543.5905579,2738.0986675,-1.87302100833333,-2.08953725833333,-1.49216779166667,0.805602041666667,0.533594941666667,1.20894276666667,1.2067713,4.2206624,225.4074972,0,0,0,0,0,393.9993743,0.0271083024962648,404.21250565147,0,0.0131200181939536,0.955774146299276,0.697831247558715,0.13,0.269908911241334
2017,160404,13186.8033566,14160.4,89,6.28513318832801,11.4905396,146.87,8.49,0,27.5526208,21.2658039,25.6305734833334,31.3083333333333,21.2583333333333,2856.0366777,2982.1288313,-0.5241179,-0.873038125,-1.73518226666667,0.81625765,0.547781116666667,1.22574460833333,1.214799,4.8727132,235.430325,0,0,0,0,0,408.8577297,0.0239257345200498,647.375054337588,0,0.0131200181939536,0.953032096491084,0.703981692669702,0.13,0.277481991857188
2018,160404,13583.0758692,11381.6,26,2.28438883812469,12.3770919,159.25,8.43,0,27.0630584,20.6424394,25.2620109333334,31.1916666666667,21.0916666666667,2476.4865714,2862.8068071,-0.579382933333333,-0.861389125,-1.00786278333333,0.797280925,0.554058566666667,1.19669055,1.2915033,2.3394805,243.3439628,0,0,0,0,0,410.3567095,0.0207431665438347,687.132224732626,0,0.0131200181939536,0.93803478649833,0.723599899419194,0.13,0.285055072473041
2019,160404,14084.9566151,11167.5,34,3.04454891426013,10.768006,170.02,6.76,0,27.1692579,21.16777,25.594087875,31.5916666666667,21.5833333333333,2299.6456417,3193.5225514,1.060017275,1.19983148333333,0.240509283333333,0.799107533333333,0.52790725,1.19793788333333,1.3824733,1.2811357,245.9025089,0,0,0,0,0,436.1417518,0.0175605985676196,692.46973617552,0,0.0131200181939536,0.923715282151733,0.753769912508215,0.13,0.292628153088895
2020,160404,14579.4093779,15246.2,13,0.852671485353727,22.551264,192.57,13.26,1,27.8906541,21.949912,25.886718575,31.9166666666667,21.8833333333333,2757.8014317,2534.8795381,0.945907908333333,0.959415916666667,1.25092159166667,0.8072973,0.555140258333333,1.21300658333333,1.4234998,4.8474926,228.2431229,0,0,0,0,0,435.9061523,0.0143780305914045,0,0,0.0131200181939536,0.909720096426494,0.770531186856953,0.13,0.300201233704749
2021,160404,NA,14661.9,9,0.613835860290958,10.5886016,203.16,5.5,0,27.5714451,20.6839213,25.5155093333334,31.525,21.525,3111.775766,3059.5062437,-0.257341825,0.127644175,0.649774716666667,0.807448258333333,0.5379015,1.21064505,1.4805811,9.7648455,227.8327923,0,0,0,0,0,458.6139626,0.0111954626151895,0,0,0.0131200181939536,0.893361284992461,0.796468020144397,0.13,0.307774314320603
2009,160501,22229.762739,19017.3,109,5.73162331140593,5.3982876,5.4,5.4,0,26.8403354,20.8938376,25.4343308166667,32.0083333333333,21.1416666666667,2468.1744133,1684.4381128,0.0576287833333333,0.270515408333333,1.70164021666667,0.8216875,0.5495288,1.23276825833333,4.7690316,0,122.3264034,0,0,0,0,0,195.9704454,0.0733826342652681,0,29.3021839518538,392.106063012622,0.810385363045956,0.799382760585513,0.14,0.828324885120091
2010,160501,22632.2626512,19255.6,27,1.40218949292673,1.3399566,6.74,24.81,1,27.2106791,21.0052605,25.9474520083333,32.475,21.5916666666667,1824.4452255,1657.8562411,-1.960533625,-1.76708973333333,-0.930192741666667,0.815825733333333,0.5232546,1.22313330833333,4.8928215,0,113.5596467,0,0,0,0,0,212.8002975,0.0708812781381954,0,29.3021839518538,392.106063012622,0.855099529051336,0.731761823928498,0.14,0.835489720024634
2011,160501,22989.3707989,17845.1,19,1.06471804585012,3.0259111,9.76,44.81,1,26.689417,21.3874011,25.3495254833334,32.1,21.1916666666667,2849.8408282,2910.382453,-2.404422375,-3.11087470833333,-2.98472455833333,0.810569416666667,0.524564833333333,1.215211125,4.9302251,0,132.5998403,0,0,0,0,0,204.720379,0.0683799220111227,0,29.3021839518538,392.106063012622,0.873506724968382,0.715062019686693,0.14,0.842654554929177
2012,160501,23226.5552378,23591.6,55,2.33133827294461,2.8992671,12.66,29.71,1,27.2672039,21.0954715,25.34937335,32.0666666666667,21.1416666666667,2116.0020711,2977.9807531,-0.901959558333333,-1.22336228333333,-2.67574081666667,0.815901125,0.540164791666667,1.224307325,5.0335313,0,123.3450923,0,0,0,0,0,215.4247547,0.06587856588405,0,29.3021839518538,392.106063012622,0.867643180195686,0.754662512402306,0.14,0.84981938983372
2013,160501,23659.8504859,18163.5,64,3.52354997660143,3.4366486,16.1,27.17,1,27.0069177,21.0249285,25.337388,32.1583333333333,21.2583333333333,2346.2983753,2528.5696201,-0.228206658333333,-0.975287658333333,-1.32502105,0.807738291666667,0.522159825,1.21134095,5.0673726,0,121.0482029,0,0,0,0,0,220.4669384,0.0633772097569773,0,29.3021839518538,392.106063012622,0.859222382903701,0.775407677506034,0.14,0.856984224738263
2014,160501,24180.3741308,18318,113,6.16879572005678,5.637845,21.74,35.03,1,26.7094685,20.5528463,25.3282928916667,32.0833333333333,21.1916666666667,2003.2155417,2504.5390741,0.334726525,0.30927675,-0.403385141666667,0.810170658333333,0.533639025,1.214805275,5.086965,0,116.9365153,0,0,0,0,0,240.0165112,0.0608758536299046,0,29.3021839518538,392.106063012622,0.862134777785666,0.785472681631549,0.14,0.864149059642806
2015,160501,24363.6313742,16823.9,95,5.64672876086995,4.2247303,25.96,19.41,1,27.4850898,21.4866178,25.7146248333334,32.45,21.5666666666667,2139.0345077,2261.2723328,0.631929683333333,1.20792193333333,0.903775416666667,0.798549641666667,0.509714191666667,1.19566309166667,5.1306026,0,125.4341479,0,0,0,0,0,240.8902791,0.0583744975028319,0,29.3021839518538,392.106063012622,0.868182436952414,0.765244952933379,0.14,0.87131389454735
2016,160501,24934.6964851,14915.8,38,2.54763405248126,4.2140171,30.18,16.26,1,27.438202,21.1885473,25.949337525,32.1666666666667,21.35,2486.5600086,2424.1339044,-0.576269241666667,-0.656817266666667,0.413365641666667,0.793053483333333,0.517137525,1.188021725,5.1546487,0,115.664371,0,0,0,0,0,237.3992193,0.0558731413757592,0,29.3021839518538,392.106063012622,0.864720896862877,0.777113309428897,0.14,0.878478729451893
2017,160501,25277.1513416,15069.7,31,2.05710797162518,1.2463917,31.42,4.11,0,27.1827422,21.7195397,25.6776069333334,31.7333333333333,21.1,2546.6889641,2615.1858747,-0.436954516666667,-0.683641558333333,-0.80530275,0.795208625,0.52744585,1.192263025,5.1706802,0,136.9385535,0,0,0,0,0,242.3483871,0.0533717852486864,136.038365599384,29.3021839518538,392.106063012622,0.857120700398306,0.77473294895964,0.14,0.885643564356436
2018,160501,25722.7028571,13280.1,27,2.03311722050286,1.8446667,33.27,5.89,0,26.9925117,20.8459049,25.4181512583334,31.5916666666667,20.875,2524.7750366,2474.4609382,-0.005161325,-0.0690176583333333,-0.453908433333333,0.797325241666667,0.533291891666667,1.19536205833333,5.4325081,0,124.5460384,0,0,0,0,0,234.2485467,0.0508704291216137,0,29.3021839518538,392.106063012622,0.865333081245143,0.773748975772515,0.14,0.892808399260979
2019,160501,26094.0030683,11254.8,8,0.710807833102321,0.6626649,33.93,1.98,0,27.2302216,21.1808081,25.605217375,32.4,21.4416666666667,2283.1677636,2713.6118201,0.00265220833333333,-0.00205329166666667,-0.0471877833333333,0.7789403,0.514455975,1.16232215833333,5.6061698,0,125.2983386,0,0,0,0,0,228.451245,0.048369072994541,0,29.3021839518538,392.106063012622,0.869989247670709,0.777426930489221,0.14,0.899973234165522
2020,160501,26750.350445,13605.7,10,0.734986072013935,1.7908839,35.72,5.28,0,27.3814902,21.6512186,25.9807761583334,32.7166666666667,21.725,2427.4957402,2665.2465798,-0.0464707416666667,-0.0602639333333333,-0.0426765416666667,0.812802283333333,0.537570425,1.21926259166667,5.7522246,0,136.00753,0,0,0,0,0,244.4506862,0.0458677168674683,0,29.3021839518538,392.106063012622,0.867567364936787,0.795446821018517,0.14,0.907138069070065
2021,160501,NA,11706.5,14,1.19591679835989,2.1825401,37.9,6.1,0,27.3145459,21.2151402,25.676271,32.6083333333333,21.5916666666667,2548.1667299,2702.3073267,-0.555149183333333,-0.387489041666667,-0.2712897,0.81298695,0.522156108333333,1.21798690833333,6.2179974,0,134.997555,0,0,0,0,0,241.4986449,0.0433663607403956,0,29.3021839518538,392.106063012622,0.871745731478244,0.80099090135776,0.14,0.914302903974608
2009,160502,1543.2609273,3889.9,637,163.757423070002,2.8794343,2.88,2.88,0,26.6971056,20.8688373,24.9695459833334,32.3,19.425,2252.3704618,1520.8937623,-0.345030941666667,-0.250750341666667,0.822946408333333,0.833100583333333,0.567029358333333,1.247141625,0.2018414,0,39.7105762,0,0,0,0,0,36.7655508,0.0737355769475253,0,5345.13311003343,3483.41472700266,1.0328603767446,0.730110823065298,0.18,0.417100556200232
2010,160502,1547.2271151,3966.5,260,65.5489726459095,10.7618725,13.64,373.61,1,27.0944244,20.9407679,25.62012885,32.8083333333333,19.9166666666667,1788.710325,1490.7643171,-1.38289385,-1.41029291666667,-1.109067975,0.8328129,0.540200683333333,1.24678135833333,0.2027305,0.0035474,37.6795553,0,0,0,0,0,36.8019771,0.0705417321393156,0,5345.13311003343,3483.41472700266,1.03608077293009,0.724318107352304,0.18,0.428635908927214
2011,160502,1574.1961099,3651.1,36,9.86004217906932,3.4808619,17.12,25.51,1,26.4988054,21.1852655,24.8240324166667,32.2583333333333,19.225,2646.542747,2351.0463677,-0.408643791666667,-1.11325405833333,-1.61630165,0.837198466666667,0.551702033333333,1.25299283333333,0.1982847,0.0062079,39.0997139,0,0,0,0,0,37.6510821,0.067347887331106,0,5345.13311003343,3483.41472700266,1.03747063621703,0.722847957399201,0.18,0.440171261654196
2012,160502,1597.0556249,1954.4,206,105.403192795743,1.6669883,18.79,9.75,0,27.1042536,20.9837506,24.81154335,32.225,19.1916666666667,1933.6138068,2152.2495232,0.10940795,0.523515975,-0.4857206,0.843848108333333,0.554188,1.26435188333333,0.2089547,0.0128714,43.306821,0,0,0,0,0,39.1536511,0.0641540425228964,0,5345.13311003343,3483.41472700266,1.03551849668151,0.727550767856567,0.18,0.451706614381177
2013,160502,1582.8489875,3344.4,264,78.9379260853965,2.6133867,21.4,13.89,1,26.9191084,20.9734253,24.8429570166667,32.3416666666667,19.3583333333333,2084.1527273,2087.4060779,-0.520307058333333,-0.840057366666667,-0.29482455,0.840408758333333,0.533298341666667,1.25722935833333,0.2116223,0.0147599,38.8950378,0,0,0,0,0,40.2853907,0.0609601977146867,0,5345.13311003343,3483.41472700266,1.03572924350191,0.731864280416502,0.18,0.463241967108159
2014,160502,1584.6623139,3370.1,441,130.856651137948,3.5013527,24.9,16.36,1,26.560359,20.7761492,24.7536888583334,32.275,19.3083333333333,2284.4350088,2205.6989218,0.0297500166666667,-0.186701166666667,-0.733784125,0.827911116666667,0.548854441666667,1.23888816666667,0.2125114,0.0129862,37.4538178,0,0,0,0,0,41.7869409,0.0577663529064771,73.0233132205558,5345.13311003343,3483.41472700266,1.03524486377927,0.729664739731865,0.18,0.474777319835141
2015,160502,1629.0729375,3052.7,275,90.0841877682052,3.062107,27.97,12.33,1,27.381979,21.2598627,25.1912490583334,32.6583333333333,19.6666666666667,1918.092091,1996.7608213,-0.616595741666667,-0.271135808333333,-0.325109775,0.821898383333333,0.532584558333333,1.22982006666667,0.2187356,0.0094388,37.9566912,0,0,0,0,0,42.9568605,0.0545725080982675,0,5345.13311003343,3483.41472700266,1.0369669379282,0.731820385172043,0.18,0.486312672562122
2016,160502,1638.4909116,2525.9,42,16.6277366483234,3.0180926,30.98,10.76,1,27.4238915,21.3663387,25.5312351083334,32.5083333333333,19.6333333333333,2126.4997656,2101.2228976,-1.338529425,-1.6769916,-1.24389850833333,0.827761858333333,0.551321616666667,1.23992956666667,0.2409648,0.0094388,33.6135004,0,0,0,0,0,44.7536406,0.0513786632900578,0,5345.13311003343,3483.41472700266,1.03647896291973,0.741643915832707,0.18,0.497848025289104
2017,160502,1650.647437,2602.8,3,1.15260488704472,3.5007228,34.48,11.3,1,27.0070767,20.9741666,25.22771435,32.0166666666667,19.4833333333333,2178.4877781,2465.088426,-0.3984895,-0.863406825,-1.61621314166667,0.828902783333333,0.54448435,1.238550825,0.2382973,0.0094388,35.5231549,0,0,0,0,0,44.5271107,0.0481848184818482,857.551894357091,5345.13311003343,3483.41472700266,1.03608583098801,0.740487622560338,0.18,0.509383378016086
2018,160502,1658.2611637,1272.1,9,7.07491549406493,0.4564595,34.94,1.33,0,26.9908038,20.8825303,24.9321142666667,31.8083333333333,19.1166666666667,1803.9301791,2104.6438494,-0.00631959166666667,-0.078439625,-0.660793266666667,0.822738225,0.562665683333333,1.23063416666667,0.2347407,0.0062079,34.3329788,0,0,0,0,0,43.4689011,0.0449909736736386,0,5345.13311003343,3483.41472700266,1.03671854993519,0.75176804765149,0.18,0.520918730743067
2019,160502,1671.5111597,1094.4,48,43.859649122807,0.4231344,35.36,1.2,0,27.0158749,21.0977025,25.1160291166667,32.675,19.5833333333333,1811.0888176,2399.7536468,-0.131363766666667,-0.123943491666667,-0.154890933333333,0.825258008333333,0.548261583333333,1.23414626666667,0.2445214,0.0053211,33.4080267,0,0,0,0,0,41.8287493,0.0417971288654289,0,5345.13311003343,3483.41472700266,1.03875118712127,0.763604369519614,0.18,0.532454083470049
2020,160502,1681.0280379,981.1,58,59.1173172969116,0.8762194,36.24,2.49,0,27.3614219,21.4149679,25.5881006916667,33.125,20.0916666666667,2543.1479171,2230.3316214,-0.0724835083333333,-0.1509536,-0.2023136,0.848363641666667,0.555015316666667,1.27049750833333,0.236519,0.0008868,34.2848256,0,0,0,0,0,42.7458543,0.0386032840572193,0,5345.13311003343,3483.41472700266,1.03869007968004,0.765505769955532,0.18,0.543989436197031
2021,160502,NA,848.1,12,14.149274849664,0.5192719,36.76,1.43,0,26.9696093,21.2652587,25.2696544583334,33.0333333333333,20.0583333333333,2545.0573135,2016.010946,-0.810234275,-0.604302116666667,-0.535279008333333,0.832288775,0.5475948,1.24468671666667,0.2454106,0,34.3723768,0,0,0,0,0,37.9599035,0.0354094392490096,0,5345.13311003343,3483.41472700266,1.03937718903649,0.77002913825441,0.18,0.555524788924013
2009,160503,3279.68127,1495.3,4,2.6750484852538,0.8780015,0.88,0.88,0,26.2799376,20.6085935,25.575766425,32.075,21.5083333333333,2378.1061669,1431.7251293,-0.142153175,0.0254748416666667,1.55599654166667,0.807387866666667,0.55942525,1.21272254166667,0.3738569,0,54.0104034,0,0,0,0,0,69.651538,0.135207739726041,0,192.991241357842,0,0.996262967405969,0.753449245171094,0.44,0.528858435218774
2010,160503,3389.7684646,1517.6,NA,NA,0.2125225,1.09,23.86,1,26.7676306,21.2488532,26.0744059833334,32.5333333333333,21.9583333333333,1786.3446739,1445.990675,-1.70036564166667,-1.59614934166667,-0.988609516666667,0.811128608333333,0.537798458333333,1.21711163333333,0.3827576,0,50.5559145,0,0,0,0,0,75.8128373,0.124785727833162,0,192.991241357842,0,1.0002539246418,0.744641003493011,0.44,0.542380760446057
2011,160503,3413.6035429,1397.5,1,0.715563506261181,0.4124344,1.5,37.61,1,25.8518763,21.7374179,25.4666438416667,32.1416666666667,21.5666666666667,2819.9187968,2705.7136523,-2.13355318333333,-2.69679815833333,-2.59900981666667,0.79420385,0.527761766666667,1.1912964,0.3818673,0,59.2009954,0,0,0,0,0,73.9434669,0.114363715940283,0,192.991241357842,0,1.00199707424663,0.742534697908193,0.44,0.55590308567334
2012,160503,3546.5766982,1659.6,2,1.20510966497951,0.3449571,1.85,23.33,1,26.4885124,21.2979729,25.4696840083334,32.1083333333333,21.5166666666667,2029.7612749,2683.1543756,-0.615766,-0.859934383333333,-2.21124293333333,0.803151683333333,0.563066991666667,1.20641005833333,0.3827571,0,52.7777237,0,0,0,0,0,78.0359956,0.103941704047404,0,192.991241357842,0,1.00090915419707,0.750166410745031,0.44,0.569425410900622
2013,160503,3509.3323684,1523.1,1,0.656555708751888,0.6942693,2.54,37.3,1,26.4300832,21.1021754,25.4628142583334,32.2083333333333,21.6166666666667,2221.5881318,2483.1220186,-0.0799042333333334,-0.683260991666667,-0.937469441666667,0.804994383333333,0.549769691666667,1.20809336666667,0.3756361,0,53.5843598,0,0,0,0,0,84.608307,0.0935196921545248,0,192.991241357842,0,1.0006369539334,0.755415423495369,0.44,0.582947736127905
2014,160503,3519.3057754,1537.2,6,3.9032006245121,0.7041702,3.25,27.95,1,26.3647356,20.7059031,25.45831605,32.15,21.5416666666667,1957.6592528,2370.9074177,0.340910308333333,0.3728217,-0.194027558333333,0.812685008333333,0.551292058333333,1.22016204166667,0.3783063,0,53.3028094,0,0,0,0,0,96.4257641,0.0830976802616457,0,192.991241357842,0,0.999636919366755,0.754350646145654,0.44,0.596470061355188
2015,160503,3556.7827882,1429.8,4,2.79759406910057,0.4902981,3.74,15.08,1,26.8710347,21.8989816,25.8324204333334,32.5166666666667,21.9333333333333,2091.1773591,2261.561662,0.593133716666667,1.18450901666667,0.921870725,0.786294958333333,0.520951266666667,1.17831478333333,0.3640631,0,51.9821598,0,0,0,0,0,100.4179809,0.0726756683687667,0,192.991241357842,0,1.00106501201816,0.755427834536579,0.44,0.609992386582471
2016,160503,3668.9764299,1295.3,5,3.86010962711341,1.7335194,5.47,46.26,1,27.0383567,21.1859041,26.0718799916667,32.2833333333333,21.8,2421.2347652,2395.4433018,-0.613448233333333,-0.792583675,0.318156358333333,0.783167975,0.5291903,1.17682533333333,0.3622826,0,48.9250989,0,0,0,0,0,102.848849,0.0622536564758876,0,192.991241357842,0,1.00116368509452,0.763147425410735,0.44,0.623514711809754
2017,160503,3708.4259491,1303.7,1,0.76704763365805,0.3269774,5.8,6.03,0,26.568526,21.7138649,25.7742408333334,31.8583333333333,21.575,2424.8645348,2547.7411422,-0.485480175,-0.760608066666667,-0.937857566666667,0.795012941666667,0.543505583333333,1.1922183,0.3916585,0,56.7429315,0,0,0,0,0,103.1599651,0.0518316445830086,75.9369712554717,192.991241357842,0,1.00093115678755,0.764976280478965,0.44,0.637037037037037
2018,160503,3777.9866242,1129.7,2,1.77038151721696,0.2260304,6.02,3.79,0,26.3187651,20.5756887,25.5322912,31.6583333333333,21.325,2426.434328,2409.1831296,-0.0272258333333333,-0.087793825,-0.519595491666667,0.732444183333333,0.509144233333333,1.10000646666667,0.4165816,0,53.0414988,0,0,0,0,0,100.0691816,0.0414096326901295,0,192.991241357842,0,1.00121430345234,0.775960493558679,0.44,0.65055936226432
2019,160503,3837.1031803,1199.2,2,1.66777851901268,0.0531308,6.08,1,0,26.6338439,21.1161604,25.7122382833334,32.4583333333333,21.8583333333333,2176.8304563,2607.6617062,-0.090566525,-0.0966886666666667,-0.117912875,0.765391633333333,0.541724266666667,1.1465719,0.4147988,0,50.8443906,0,0,0,0,0,99.9364866,0.0309876207972505,0,192.991241357842,0,1.00271159877108,0.785761745348219,0.44,0.664081687491603
2020,160503,3892.1481971,1927.8,NA,NA,0.130576,6.21,2.14,0,26.7892504,21.5518459,26.1046686166667,32.8083333333333,22.1583333333333,2329.7109207,2552.9477121,-0.116315108333333,-0.164660058333333,-0.163768625,0.809746741666667,0.560896116666667,1.21438220833333,0.453076,0,53.7895549,0,0,0,0,0,106.1135787,0.0205656089043714,0,192.991241357842,0,1.00220080578189,0.788613633194178,0.44,0.677604012718886
2021,160503,NA,1848.5,NA,NA,0.1449843,6.35,2.25,0,26.4572516,21.191654,25.8161626333334,32.7083333333333,22.05,2442.1885842,2602.0108635,-0.6535282,-0.474282725,-0.390671908333333,0.752374825,0.506613666666667,1.130150775,0.4646478,0,55.7784866,0,0,0,0,0,105.9781265,0.0101435970114924,0,192.991241357842,0,1.00303418890379,0.792260564257351,0.44,0.691126337946169
2009,160504,5996.4032159,4621.9,161,34.8341591120535,2.9825644,2.98,2.98,0,27.024768,21.0722592,25.4177540333334,32.5083333333333,20.4,2304.9014081,1275.3255672,-0.0979643416666667,0.117248483333333,1.66498535,0.824970808333333,0.552047408333333,1.23610479166667,0.5871596,0,96.1540235,0,0,0,0,0,167.8092876,0.0316260901960237,0,3254.5770374381,154.842085012967,1.00413766713814,0.736649445852458,0.12,0.336688879256553
2010,160504,6026.71233,4678.7,64,13.6790134011584,1.5934707,4.58,53.69,1,27.2883065,21.3465671,26.0381544416667,33.0166666666667,20.9,1842.009957,1366.0372909,-1.75356076666667,-1.6881775,-1.11411318333333,0.827421166666667,0.540667316666667,1.2396622,0.594277,0,93.1510103,0,0,0,0,0,174.1517986,0.0314501322554015,0,3254.5770374381,154.842085012967,1.00431388697211,0.721394559506033,0.12,0.350670902777447
2011,160504,6104.985631,4302.5,21,4.88088320743754,1.7138228,6.29,37.34,1,26.6575173,21.5894141,25.33507515,32.3916666666667,20.1583333333333,2656.7301637,2448.7500755,-0.97599965,-1.64348280833333,-2.0359791,0.819963366666667,0.538167158333333,1.22745465,0.6414247,0,100.0794555,0,0,0,0,0,170.319845,0.0312741743147793,0,3254.5770374381,154.842085012967,1.00434537855989,0.717511879520147,0.12,0.364652926298341
2012,160504,6150.9778957,4232.2,9,2.12655356552148,1.7507933,8.04,27.82,1,27.1399609,21.3565034,25.3009680083334,32.35,20.1333333333333,1898.4756924,2372.4635598,-0.430546491666667,-0.265285691666667,-1.30874539166667,0.82909835,0.549009283333333,1.242615275,0.6725656,0,94.0689953,0,0,0,0,0,174.7227986,0.0310982163741571,0,3254.5770374381,154.842085012967,1.00313774630268,0.730182565458814,0.12,0.378634949819235
2013,160504,6234.0913296,5655.3,18,3.1828550209538,1.2725617,9.31,15.8,1,26.9436615,21.3790434,25.3052093666667,32.475,20.275,2034.2630796,2278.719936,-0.64187965,-1.11777933333333,-0.947090858333333,0.830600458333333,0.540290066666667,1.24432299166667,0.6698947,0,93.4078093,0,0,0,0,0,183.6549548,0.0309222584335349,0,3254.5770374381,154.842085012967,1.00188094062808,0.728223014745801,0.12,0.392616973340129
2014,160504,6346.9697843,5719.2,23,4.02154147433207,2.2759151,11.59,24.49,1,26.9617525,21.0997504,25.2776370333334,32.3916666666667,20.2416666666667,2147.9171872,2215.7263825,0.114248958333333,-0.18537265,-0.860714175,0.82558905,0.54739435,1.23759575833333,0.6414199,0,94.2631971,0,0,0,0,0,203.4947177,0.0307463004929127,561.153319131566,3254.5770374381,154.842085012967,1.00100499841595,0.732878699784466,0.12,0.406598996861023
2015,160504,6408.0106169,5250.4,2,0.380923358220326,2.6457743,14.23,22.78,1,27.4537956,21.7689436,25.6776754583334,32.8083333333333,20.6333333333333,2088.0021459,2080.3092526,-0.406373908333333,-0.0153169666666666,-0.175024433333333,0.815704683333333,0.536179075,1.22238906666667,0.6351872,0,91.7111688,0,0,0,0,0,207.9678633,0.0305703425522905,0,3254.5770374381,154.842085012967,1.00383116465626,0.74000323806639,0.12,0.420581020381917
2016,160504,6426.1922078,4770.7,3,0.628838535225439,3.6368556,17.87,25.58,1,27.3315579,21.3876375,25.9962397666667,32.7083333333333,20.7833333333333,2256.1687821,2219.2465525,-1.31434765833333,-1.59965575833333,-1.05770986666667,0.812782783333333,0.5492122,1.21807035833333,0.6556503,0,85.8225468,0,0,0,0,0,212.9016096,0.0303943846116683,0,3254.5770374381,154.842085012967,1.00405541716204,0.751047227644207,0.12,0.434563043902811
2017,160504,6483.8988002,4759.5,6,1.26063662149385,3.8822036,21.75,21.71,1,27.0120577,21.3553876,25.6571408666667,32.1916666666667,20.55,2201.6684814,2453.2582478,-0.386837508333333,-0.839004316666667,-1.52628026666667,0.820253491666667,0.532728941666667,1.22746889166667,0.6796774,0,95.3958307,0,0,0,0,0,211.3500321,0.0302184266710461,2080.50921969671,3254.5770374381,154.842085012967,1.00308120129221,0.754011286210399,0.12,0.448545067423705
2018,160504,6548.5560918,3806.8,14,3.67762950509614,1.6336974,23.39,7.54,0,27.1639666,21.4066605,25.3932130666667,31.9916666666667,20.275,2074.2564258,2175.3347857,-0.00436389166666666,-0.0773299416666667,-0.6081335,0.819795841666667,0.562591633333333,1.22852806666667,0.6716676,0,90.5690961,0,0,0,0,0,195.8325575,0.030042468730424,0,3254.5770374381,154.842085012967,1.00180971590441,0.771314183274603,0.12,0.462527090944599
2019,160504,6584.9683398,4833.4,9,1.86204328216163,0.8609739,24.25,3.68,0,27.1759139,21.608801,25.5928294916667,32.8833333333333,20.7583333333333,1931.3474285,2455.4168057,-0.0603854583333333,-0.0787953083333333,-0.104454441666667,0.818243341666667,0.543287375,1.22353956666667,0.6850086,0,85.7422049,0,0,0,0,0,195.6188799,0.0298665107898018,0,3254.5770374381,154.842085012967,1.00294275745421,0.795247350078469,0.12,0.476509114465493
2020,160504,6665.213932,4633.4,1,0.215824232744853,1.6159633,25.86,6.64,0,27.253317,21.8034413,26.018784725,33.2583333333333,21.05,2529.1547466,2333.123166,-0.112653741666667,-0.150830308333333,-0.149295575,0.834036766666667,0.5447008,1.24890726666667,0.7063693,0,88.6352124,0,0,0,0,0,200.5610909,0.0296905528491796,0,3254.5770374381,154.842085012967,1.0030383081605,0.811762890889341,0.12,0.490491137986387
2021,160504,NA,5800.8,NA,NA,1.6471661,27.51,6.38,0,26.9493851,21.0807884,25.7112562333334,33.225,21.05,2546.0160634,2160.9900068,-0.790064466666667,-0.598817258333333,-0.48895055,0.831723225,0.560586766666667,1.24609333333333,0.7464013,0,97.432,0,0,0,0,0,197.6338184,0.0295145949085574,0,3254.5770374381,154.842085012967,1.00548484189573,0.795409453968869,0.12,0.504473161507281
