"year","ubigeo","wi_estimate","lower","upper","modelo","pop_landscan","wi_estimate_prop","lower_prop","upper_prop"
2015,"160703",9398.89353915896,8878.72251818742,9946.71421339083,"modelo_fh8_spatial",9702.5,0.968708429699455,0.915096368790252,1.02517023585579
2015,"160704",6708.04757472289,6382.25226477194,7044.24278125818,"modelo_fh8_spatial",6724.9,0.997494025892265,0.949047906254657,1.04748662154949
2015,"160705",9020.47415431651,8236.70510035312,9853.84899425524,"modelo_fh8_spatial",9422.6,0.957323260492488,0.874143559140059,1.04576751578707
2015,"160706",8794.31039477639,8267.34997117629,9340.47577736286,"modelo_fh8_spatial",8761,1.00380212244908,0.943653689210854,1.06614265236421
2015,"160801",3637.81589158684,3184.25352343321,4148.13235545217,"modelo_fh8_spatial",4136.3,0.879485504336445,0.769831376697341,1.00286061345941
2015,"160802",2134.27762138691,1900.36361323482,2394.36328425218,"modelo_fh8_spatial",2177.6,0.980105446999868,0.872687184622897,1.09954228703719
2015,"160803",3558.10751076475,3267.83411552692,3876.0820145442,"modelo_fh8_spatial",3694.1,0.963186570684267,0.884609002335324,1.04926288258147
2015,"160804",4922.95401417467,4391.24416426148,5511.11355034251,"modelo_fh8_spatial",5155.5,0.954893611516763,0.851759124093004,1.06897750952236
2016,"160101",69748.1583297002,66001.2329035151,73657.9376704066,"modelo_fh8_spatial",198547.7,0.351291696301192,0.332420032584185,0.370983585659298
2016,"160102",6769.28832859061,6188.24982891864,7387.31989337056,"modelo_fh8_spatial",6680.4,1.01330583925972,0.926329236111406,1.10581999481626
2016,"160103",4701.47383388927,4448.05212245122,4966.76243614065,"modelo_fh8_spatial",4770.6,0.985509963922623,0.932388404488161,1.04111902824396
2016,"160104",3903.93434013168,3705.32101082224,4108.44358380875,"modelo_fh8_spatial",3957.1,0.98656448917937,0.936372851538309,1.03824608521613
2016,"160105",2806.84365425839,2661.42385753385,2959.0530505209,"modelo_fh8_spatial",2827.4,0.992729594064649,0.941297254556785,1.04656329154732
2016,"160106",3899.94998608911,3697.44631053757,4110.30105737971,"modelo_fh8_spatial",3897.9,1.00052592064679,0.948573927124239,1.05449115097353
2016,"160107",8966.75390834316,8470.76168287778,9492.58375088743,"modelo_fh8_spatial",8978.7,0.99866950765068,0.943428523380643,1.05723364750882
2016,"160108",67620.2226587028,64285.0812160165,71036.7324893382,"modelo_fh8_spatial",108551.4,0.622932754977852,0.592208679169652,0.654406414743045
2016,"160110",2797.04147400931,2590.60053941648,3015.51029261354,"modelo_fh8_spatial",2808.2,0.996026448974187,0.92251283363595,1.07382319372322
2016,"160112",22391.197020677,21270.4095885866,23581.5667907794,"modelo_fh8_spatial",29958.5,0.747407147242919,0.709995813828684,0.787141104887741
2016,"160113",87568.1810321427,83197.1847419766,92107.8147791595,"modelo_fh8_spatial",127599,0.6862763895653,0.65202066428402,0.721853735367515
2016,"160201",45101.1197245629,42950.5028441652,47366.6924622691,"modelo_fh8_spatial",64148,0.703079125219226,0.669553265014735,0.738397026598945
2016,"160202",2279.10654634419,2157.82643307193,2405.44345170573,"modelo_fh8_spatial",2283.5,0.998076000150729,0.944964498827208,1.05340199330227
2016,"160205",7713.06690601875,7105.63953926072,8358.13694241622,"modelo_fh8_spatial",7698.7,1.00186614701427,0.922966155228898,1.08565562269165
2016,"160206",17496.9074639784,16593.4268983952,18457.446699527,"modelo_fh8_spatial",18053.6,0.969164458278592,0.919120114458901,1.02236931689674
2016,"160210",2206.15492293854,2060.59989875977,2358.60993224126,"modelo_fh8_spatial",2226.4,0.99090681051857,0.925529958120629,1.05938282978856
2016,"160211",5167.59900874762,4849.42350731598,5505.51508229817,"modelo_fh8_spatial",5244.1,0.985411988472306,0.924738946113915,1.04984937020617
2016,"160301",15462.7796270678,14737.0720530401,16224.4151919111,"modelo_fh8_spatial",16252.4,0.951415152658547,0.906762819832152,0.99827811227333
2016,"160302",5606.48398049632,5258.07171572945,5970.61179244863,"modelo_fh8_spatial",5572.7,1.00606240789856,0.943541140870575,1.07140377060467
2016,"160303",11039.6237801463,10348.1823511418,11759.3505683851,"modelo_fh8_spatial",10995.3,1.00403115696218,0.941145976111778,1.06948883326377
2016,"160304",19574.1355015673,18421.1526063492,20769.5322283243,"modelo_fh8_spatial",20805.4,0.940819955471527,0.88540247274021,0.998276035467922
2016,"160305",9112.70310607239,8466.63448208722,9792.31606574495,"modelo_fh8_spatial",9085.8,1.0029610057532,0.931853494693612,1.07776046861531
2016,"160401",13100.4116131088,12449.3055857047,13792.738094902,"modelo_fh8_spatial",13583.6,0.9644285471531,0.916495302107299,1.01539636730336
2016,"160402",11910.9791408659,11176.5906472067,12643.7222043758,"modelo_fh8_spatial",12638.1,0.942465967262948,0.884356876999443,1.00044486151999
2016,"160403",12971.6251643746,12181.5379800698,13796.5224358261,"modelo_fh8_spatial",13083.6,0.991441588276511,0.931053989732935,1.05448977619509
2016,"160404",13678.5887592204,12928.4197623855,14453.8921120651,"modelo_fh8_spatial",14033.1,0.974737496292366,0.921280384404405,1.02998568470724
2016,"160501",13266.4575614155,12640.9389434425,13915.8894649675,"modelo_fh8_spatial",14915.8,0.889423132612096,0.847486487043434,0.932962996618853
2016,"160502",2533.9949667082,2318.5746577419,2765.36571889026,"modelo_fh8_spatial",2525.9,1.00320478510954,0.917920209724018,1.09480411690497
2016,"160503",1240.28113479656,1126.92444669967,1360.43928448639,"modelo_fh8_spatial",1295.3,0.95752422975107,0.870010381146972,1.05028895582984
2016,"160504",4803.22162288882,4541.36964385758,5074.99801816207,"modelo_fh8_spatial",4770.7,1.00681694990019,0.951929411586891,1.06378477333768
2016,"160505",4670.98224525728,4393.37981563881,4957.9772124937,"modelo_fh8_spatial",4639.6,1.00676399802942,0.946930730157516,1.06862169421797
2016,"160506",2697.3297005336,2489.0838026917,2916.44260099787,"modelo_fh8_spatial",2638.2,1.02241289535805,0.943478054238382,1.10546683382529
2016,"160507",1010.88384464899,947.435154497097,1077.7344838384,"modelo_fh8_spatial",1023.2,0.987963100712463,0.925953043879102,1.05329797091321
2016,"160508",7451.95007492919,6514.36693609564,8489.09493166023,"modelo_fh8_spatial",7552.5,0.986686537560965,0.862544447016967,1.12401124550284
2016,"160509",1174.67909007767,1037.14017510929,1326.44148381343,"modelo_fh8_spatial",1135.6,1.03441272461929,0.91329708974048,1.16805343766593
2016,"160510",4932.98931844593,4403.6115176352,5507.38227131606,"modelo_fh8_spatial",4879.5,1.01096204907182,0.902471875732186,1.12867758403854
2016,"160511",7202.53665061935,6559.43219820088,7891.11174516549,"modelo_fh8_spatial",7557.8,0.952993814419454,0.867902325835677,1.04410168900546
2016,"160601",24373.4939062905,23205.9029102279,25592.1803460682,"modelo_fh8_spatial",26673.6,0.913768441691055,0.869995160391844,0.959457304078497
2016,"160602",944.130652498302,842.224550489238,1056.07228668759,"modelo_fh8_spatial",984.5,0.958995076179078,0.855484561187646,1.07269912309557
2016,"160603",5026.3540158089,4705.94809958415,5359.52717323873,"modelo_fh8_spatial",4956.2,1.0141547992028,0.949507303898985,1.08137830863136
2016,"160604",5129.34686222309,4798.92948955726,5469.52085456609,"modelo_fh8_spatial",5039.3,1.0178689227121,0.952300813517207,1.08537313804816
2016,"160605",20930.5282532637,19852.7107063558,22055.6188445662,"modelo_fh8_spatial",21217.6,0.986470112230589,0.935671834060207,1.03949640131618
2016,"160606",5245.49043590493,4927.66069629082,5565.35132667623,"modelo_fh8_spatial",5693.6,0.921295917504729,0.865473636414714,0.977474941456412
2016,"160701",9819.89599652199,9224.6936697098,10425.5046784728,"modelo_fh8_spatial",12918.5,0.760142121494136,0.714068480838317,0.807021301116449
2016,"160702",2850.85483160954,2674.05629373995,3036.11537795341,"modelo_fh8_spatial",2846.5,1.00152988990323,0.939419038728246,1.06661351763689
2016,"160703",10392.4494611829,9820.46931632954,10997.1673649767,"modelo_fh8_spatial",10675.6,0.97347685012392,0.919898583342345,1.03012171353149
2016,"160704",6375.64369120557,6067.65527960852,6695.53654616543,"modelo_fh8_spatial",6360.7,1.00234937840262,0.953928856825273,1.0526414618148
2016,"160705",8561.00139706104,7818.39893796497,9352.25249994512,"modelo_fh8_spatial",8900.5,0.961856232465708,0.878422441207232,1.05075585640639
2016,"160706",8383.96691622424,7881.27668113809,8906.34860234736,"modelo_fh8_spatial",8311.8,1.0086824654376,0.948203359216787,1.07153066752657
2016,"160801",4722.11645303045,4134.51453904356,5383.46135761072,"modelo_fh8_spatial",5343,0.8837949565844,0.773818929261382,1.00757277889027
2016,"160802",2153.44936495914,1917.90071805096,2415.64932675292,"modelo_fh8_spatial",2187.4,0.984479000164184,0.876794696009399,1.10434731953594
2016,"160803",3676.93889880861,3377.23964866974,4005.80028595005,"modelo_fh8_spatial",3798.6,0.967972120994212,0.889074829850402,1.05454648711369
2016,"160804",4997.59558854762,4458.54913367142,5594.570494785,"modelo_fh8_spatial",5209.1,0.959397129743645,0.855915442911716,1.07399944228082
2017,"160101",70819.805979148,67002.6498247254,74826.670140612,"modelo_fh8_spatial",200457.2,0.353291405742213,0.334249155554031,0.373280032548654
2017,"160102",6860.84583784636,6270.77923031277,7490.65385575424,"modelo_fh8_spatial",6732.1,1.01912417192947,0.931474462695559,1.11267715211513
2017,"160103",4777.81690168909,4518.80615205454,5051.29843955377,"modelo_fh8_spatial",4821.1,0.991022152971124,0.93729774367977,1.04774811548273
2017,"160104",3967.84182370557,3765.33968121224,4178.11683303999,"modelo_fh8_spatial",3999.1,0.992183697258276,0.941546768325933,1.04476428022305
2017,"160105",2867.76211691681,2718.81919691556,3024.88696892381,"modelo_fh8_spatial",2872.3,0.998420122172757,0.946565190584396,1.0531236183281
2017,"160106",3930.20936663178,3725.63652489061,4144.37521468921,"modelo_fh8_spatial",3905.9,1.00622375550623,0.953848415189997,1.06105512549968
2017,"160107",9168.53813248967,8655.6586992992,9716.11037241793,"modelo_fh8_spatial",9128.9,1.00434204915046,0.94816009588222,1.0643243295926
2017,"160108",68647.7368380196,65235.6322020481,72178.0846281549,"modelo_fh8_spatial",109576.3,0.626483435177311,0.595344360067351,0.65870160452721
2017,"160110",2839.98857430162,2631.45482239228,3061.38558032231,"modelo_fh8_spatial",2835.1,1.00172430401101,0.928170019538035,1.07981573148119
2017,"160112",22730.885155605,21580.744077389,23967.6695809224,"modelo_fh8_spatial",30240.5,0.751670281761379,0.713637144802136,0.792568561396882
2017,"160113",88914.8807455318,84432.4801854443,93610.9716645853,"modelo_fh8_spatial",128826.9,0.690188778473531,0.655394798644105,0.726641498511455
2017,"160201",45782.4530499757,43579.24540147,48129.422983946,"modelo_fh8_spatial",64748.4,0.707082384274757,0.673055170497959,0.743329919873634
2017,"160202",2317.17351767158,2193.53686904997,2446.79194205034,"modelo_fh8_spatial",2308.7,1.00367025497968,0.950117758500442,1.05981372289615
2017,"160205",7850.65904201648,7232.60588670574,8508.38901259809,"modelo_fh8_spatial",7791.8,1.00755397238334,0.928232999654218,1.09196706956006
2017,"160206",17768.192139139,16844.6154212035,18761.1524170169,"modelo_fh8_spatial",18230.3,0.974651659003913,0.923990028754517,1.02911923649182
2017,"160210",2246.61171635659,2099.03803633344,2401.99042855985,"modelo_fh8_spatial",2254.5,0.996501093970542,0.931043706512948,1.06542046066083
2017,"160211",5240.63499266983,4917.26303877079,5585.94553013804,"modelo_fh8_spatial",5287.8,0.991080410127052,0.929926063536969,1.05638366241878
2017,"160301",15776.7299742166,15029.6165818683,16569.6633954752,"modelo_fh8_spatial",16487.6,0.956884566232597,0.911570912799212,1.00497727962076
2017,"160302",5715.30988034294,5359.26546913038,6089.70860042998,"modelo_fh8_spatial",5649.4,1.01166670448949,0.948643301789637,1.07793900244804
2017,"160303",11158.0763787925,10454.6063748593,11893.4711632112,"modelo_fh8_spatial",11050.2,1.00976239152165,0.946101099967362,1.07631275119103
2017,"160304",19829.4143879857,18658.6630470472,21048.7588128183,"modelo_fh8_spatial",20957,0.946195275468133,0.890330822495929,1.00437843263913
2017,"160305",9247.32597835607,8589.73729605633,9942.01143478655,"modelo_fh8_spatial",9168.3,1.00861947998605,0.936895312768598,1.08438984705851
2017,"160401",13276.9067522045,12612.3318498776,13990.2822802665,"modelo_fh8_spatial",13689.3,0.96987477461992,0.921327741365707,1.02198668158829
2017,"160402",12101.1446378851,11350.0506215792,12855.47506141,"modelo_fh8_spatial",12766.9,0.947853013486834,0.889021659257863,1.00693786756456
2017,"160403",13238.9175592567,12431.4381286688,14086.7004726139,"modelo_fh8_spatial",13278.5,0.997019057819532,0.936208015112311,1.06086534417396
2017,"160404",13881.1010374183,13110.3540857489,14683.5232301948,"modelo_fh8_spatial",14160.4,0.98027605416643,0.925846309832275,1.03694268736722
2017,"160501",13479.8466510668,12836.7801398348,14155.3551268003,"modelo_fh8_spatial",15069.7,0.894500000070788,0.851827185666259,0.939325608791168
2017,"160502",2626.10625295162,2402.75508687591,2866.84922102461,"modelo_fh8_spatial",2602.8,1.00895430035025,0.923142418501578,1.10144814085777
2017,"160503",1256.01316346195,1141.09505299929,1378.17318369109,"modelo_fh8_spatial",1303.7,0.96342192487685,0.875274260182013,1.05712447932124
2017,"160504",4819.45031586583,4555.60408977493,5095.69905452521,"modelo_fh8_spatial",4759.5,1.0125959272751,0.957160224766242,1.07063747337435
2017,"160505",4771.48314991676,4487.91357214031,5066.71010720254,"modelo_fh8_spatial",4713.3,1.01234446140003,0.952180759158192,1.07498145825696
2017,"160506",2733.27038302239,2521.38894874641,2957.19022662171,"modelo_fh8_spatial",2658.2,1.02824105899571,0.948532446296895,1.11247845407483
2017,"160507",1026.57622301297,962.171097572986,1094.81572614837,"modelo_fh8_spatial",1032.6,0.99416639842434,0.931794593814629,1.06025152638812
2017,"160508",7585.64789348198,6631.47962508179,8642.02910412282,"modelo_fh8_spatial",7644.4,0.992314359986654,0.867495110810763,1.13050456597285
2017,"160509",1182.40385374178,1043.99160137981,1335.32747443226,"modelo_fh8_spatial",1137.2,1.03975013519326,0.918036934030785,1.17422394867417
2017,"160510",5012.9282770715,4474.30875895146,5597.89723505842,"modelo_fh8_spatial",4930.8,1.01665617690263,0.907420450829776,1.13529188672394
2017,"160511",7238.6392570222,6595.98205273084,7927.4774192196,"modelo_fh8_spatial",7552.8,0.958404731625649,0.873316128155233,1.0496077506646
2017,"160601",24758.7427006153,23558.584350808,26024.8225020923,"modelo_fh8_spatial",26941.7,0.918974775185503,0.874428278497941,0.965968090435729
2017,"160602",957.231290881127,853.647116006884,1071.13758980029,"modelo_fh8_spatial",992.1,0.964853634594423,0.860444628572607,1.07966695877461
2017,"160603",5111.04310752684,4786.12189582645,5449.9487986915,"modelo_fh8_spatial",5010.7,1.02002576636535,0.955180293337548,1.0876621627101
2017,"160604",5185.20825250037,4848.46329792253,5533.40790678151,"modelo_fh8_spatial",5065.3,1.02367248780929,0.957191735518632,1.09241464607852
2017,"160605",21259.0448721052,20162.0970003718,22413.1504525524,"modelo_fh8_spatial",21428.6,0.992087437914993,0.940896605488542,1.04594562652494
2017,"160606",5330.03963164526,5005.95681952673,5658.69507663193,"modelo_fh8_spatial",5753,0.92648003331223,0.870147196163173,0.98360769626837
2017,"160701",9977.46681577082,9374.14262539147,10596.0911077961,"modelo_fh8_spatial",13050.6,0.76452169369767,0.718292080470742,0.811923674604697
2017,"160702",2901.33406471202,2721.29369917049,3090.66830447221,"modelo_fh8_spatial",2880.5,1.00723279455373,0.944729629984547,1.07296243862948
2017,"160703",10550.5246480451,9967.38525517098,11170.8881767788,"modelo_fh8_spatial",10777,0.978985306490224,0.924875684807551,1.03654896323455
2017,"160704",6465.39858745624,6150.81555372719,6795.41048613884,"modelo_fh8_spatial",6413.7,1.00806064946228,0.959012045110808,1.05951486445247
2017,"160705",8683.2861769398,7928.8125155141,9489.76102456189,"modelo_fh8_spatial",8975.6,0.967432391922524,0.883374093711184,1.05728430684989
2017,"160706",8515.91125918277,8004.04209137121,9050.88455347255,"modelo_fh8_spatial",8395.3,1.01436652164697,0.953395601273475,1.07808947309477
2017,"160801",4799.64480157864,4202.49670381694,5472.07311829179,"modelo_fh8_spatial",5399.7,0.88887249320863,0.778283368301376,1.01340317393407
2017,"160802",2169.66482345451,1932.42698520883,2434.15588957925,"modelo_fh8_spatial",2190.6,0.99044317696271,0.882145067656727,1.11118227407069
2017,"160803",3717.34720019931,3413.83346569811,4051.27471428883,"modelo_fh8_spatial",3818.9,0.973407840006105,0.893931096833673,1.06084859888681
2017,"160804",5097.44000265998,4547.71412687414,5707.26935319255,"modelo_fh8_spatial",5282.6,0.964949078609014,0.860885572800162,1.08039021564997
2018,"160101",59908.590122164,56673.386876777,63297.3539603751,"modelo_fh8_spatial",169299.5,0.353861589208261,0.334752240123432,0.373877973416195
2018,"160102",5497.91191582669,5024.94738518645,6002.05567993427,"modelo_fh8_spatial",5385.7,1.02083515900007,0.933016578195304,1.11444300275438
2018,"160103",8329.18870656717,7878.62368074366,8802.69062839316,"modelo_fh8_spatial",8390.9,0.992645450019327,0.938948584864992,1.04907585937065
2018,"160104",10919.9330263631,10361.6174878205,11497.8604731134,"modelo_fh8_spatial",10988.2,0.99378724689786,0.942976783078252,1.04638252608375
2018,"160105",3354.43648807513,3180.19861767059,3537.69881630695,"modelo_fh8_spatial",3353.5,1.00027925691819,0.94832223577474,1.05492733451825
2018,"160106",15174.690060608,14384.4496388615,15999.3819050569,"modelo_fh8_spatial",15057,1.00781630209258,0.955333043691409,1.06258762735319
2018,"160107",7370.6154108542,6955.50525690186,7813.25464655186,"modelo_fh8_spatial",7327.3,1.00591151049557,0.949258970821703,1.06632110689502
2018,"160108",61246.6564102435,58188.657977586,64405.9982930703,"modelo_fh8_spatial",97605,0.627495071054183,0.596164724938129,0.659863719000772
2018,"160110",2287.65795907694,2120.97108727071,2464.24230962714,"modelo_fh8_spatial",2280.4,1.0031827570062,0.93008730366195,1.0806184483543
2018,"160112",21657.748532338,20559.2688518346,22838.3993250618,"modelo_fh8_spatial",28766.1,0.752891373260121,0.714704768871505,0.793934503636634
2018,"160113",79366.1347107076,75347.0505541103,83565.9328143357,"modelo_fh8_spatial",114807,0.691300484384294,0.656293175103524,0.72788186098701
2018,"160201",51292.5040929832,48816.6627766498,53921.7189700955,"modelo_fh8_spatial",72423.6,0.708229142061196,0.674043582156228,0.744532431004473
2018,"160202",2438.50558689645,2308.23450874053,2574.75422696622,"modelo_fh8_spatial",2426.5,1.00494769705191,0.951260873167333,1.06109797113794
2018,"160205",8510.04819767418,7844.31570962555,9216.86239890029,"modelo_fh8_spatial",8433.4,1.00908864724479,0.930148660045243,1.09289994532458
2018,"160206",18968.2756866169,17982.2226329444,20027.6726079116,"modelo_fh8_spatial",19430.5,0.976211404061499,0.925463710812608,1.03073377462811
2018,"160210",2857.17837303868,2670.92915085172,3052.65807918889,"modelo_fh8_spatial",2862.2,0.998245535964882,0.933173485728364,1.0665425474072
2018,"160211",5726.49126639682,5374.5038253995,6100.98488387287,"modelo_fh8_spatial",5769.2,0.992597113360053,0.931585631525949,1.05750968658963
2018,"160301",15860.5970528657,15106.6759115116,16657.8139688463,"modelo_fh8_spatial",16548.8,0.958413725035395,0.912856274262282,1.00658742439611
2018,"160302",1736.89735749998,1629.1824088934,1849.67497442868,"modelo_fh8_spatial",1713.8,1.0134772771035,0.950625749150078,1.07928286522855
2018,"160303",9969.5099251906,9336.09867962296,10631.4428631785,"modelo_fh8_spatial",9856.8,1.01143473796674,0.947173390920275,1.0785896906885
2018,"160304",22294.1813609026,20973.7167627184,23668.3411419525,"modelo_fh8_spatial",23523.8,0.947728741143123,0.891595607968031,1.00614446398764
2018,"160305",8525.71543228566,7918.97483509687,9165.55007037938,"modelo_fh8_spatial",8438.9,1.01028752945119,0.938389462500666,1.08610720240545
2018,"160401",12048.9868209044,11444.4332601301,12696.2255164242,"modelo_fh8_spatial",12403.2,0.971441790901092,0.922700049997587,1.02362499326176
2018,"160402",9062.77248894531,8495.98167940529,9632.37651921951,"modelo_fh8_spatial",9545.7,0.949408894994114,0.890032337010936,1.00908016376164
2018,"160403",12413.274599251,11659.6396464755,13201.649873191,"modelo_fh8_spatial",12429.8,0.998670501476373,0.938039199864476,1.06209672506324
2018,"160404",11175.867306269,10549.2764558712,11828.0569178364,"modelo_fh8_spatial",11381.6,0.981924097338597,0.926871130233995,1.03922619999265
2018,"160501",11897.8512064645,11328.0254006101,12493.975643362,"modelo_fh8_spatial",13280.1,0.895915784253466,0.853007537639786,0.940804334557869
2018,"160502",1285.34901303304,1176.22990336394,1402.76707804243,"modelo_fh8_spatial",1272.1,1.01041507195428,0.924636351988003,1.10271761500073
2018,"160503",1090.16357831487,990.506533821415,1195.93627765794,"modelo_fh8_spatial",1129.7,0.965002724895879,0.876787230080035,1.05863174086743
2018,"160504",3860.72799358453,3650.25912936563,4079.94956054223,"modelo_fh8_spatial",3806.8,1.01416622716836,0.958878619671544,1.07175306308244
2018,"160505",2979.22286973416,2803.12661851354,3161.84887156241,"modelo_fh8_spatial",2937.8,1.01409996246653,0.954158424165544,1.07626416759562
2018,"160506",537.644261446537,495.994404790313,581.554640270932,"modelo_fh8_spatial",522.3,1.02937825281742,0.949635084798609,1.11344943570923
2018,"160507",4143.73548192527,3885.22845772086,4416.61830946196,"modelo_fh8_spatial",4163.3,0.995300718642729,0.933208862614,1.06084555748131
2018,"160508",5763.97283729522,5039.28854439815,6565.77585872185,"modelo_fh8_spatial",5798.8,0.993994074169695,0.869022650272152,1.13226458210696
2018,"160509",932.229493942705,823.295895370754,1052.46315415853,"modelo_fh8_spatial",894.7,1.0419464557312,0.92019212626663,1.17633078591543
2018,"160510",4449.70584871406,3972.93619334643,4966.76049617003,"modelo_fh8_spatial",4369.9,1.01826262585278,0.909159521578625,1.13658447474085
2018,"160511",6347.85215758025,5788.47128808981,6946.75558894103,"modelo_fh8_spatial",6612.9,0.95991957500949,0.875330231530767,1.05048550393035
2018,"160601",20666.7600991699,19659.9593896127,21725.556744661,"modelo_fh8_spatial",22453.2,0.920437180409472,0.87559721507904,0.96759289298011
2018,"160602",804.137377745547,716.912491135898,900.025451004052,"modelo_fh8_spatial",831.6,0.966976163715184,0.86208813267905,1.08228168711406
2018,"160603",4537.9729550606,4249.45437718701,4838.58498679208,"modelo_fh8_spatial",4442,1.02160579807758,0.956653394233905,1.08928072642775
2018,"160604",3622.70682419383,3385.50868527875,3868.15291138885,"modelo_fh8_spatial",3532.7,1.02547819633533,0.95833461241508,1.09495652373223
2018,"160605",17755.7803771468,16839.8899106365,18716.3763882589,"modelo_fh8_spatial",17868.7,0.993680591041697,0.942423898248695,1.04743917510837
2018,"160606",5114.0303402719,4803.8886045529,5427.79630558934,"modelo_fh8_spatial",5510.7,0.928018280848513,0.871738364373473,0.984955868689883
2018,"160701",10331.2268225391,9706.49074018819,10973.0814281334,"modelo_fh8_spatial",13492.4,0.765707125681061,0.719404312071106,0.813278692310739
2018,"160702",2598.245933308,2437.06430981009,2767.43514606258,"modelo_fh8_spatial",2575.1,1.00898836290163,0.946395988431553,1.07469036001032
2018,"160703",10931.3034760209,10325.9125974422,11574.3530045356,"modelo_fh8_spatial",11147.8,0.980579439532544,0.926273578413877,1.03826342458024
2018,"160704",5612.56417416118,5338.86289429862,5898.52528726568,"modelo_fh8_spatial",5559.1,1.00961741543796,0.960382596876944,1.06105759696096
2018,"160705",5975.48910062506,5456.00423244714,6530.11180182055,"modelo_fh8_spatial",6167.4,0.968883014013209,0.884652241211393,1.05881113626821
2018,"160706",7703.55385693496,7241.48832938991,8185.25757672644,"modelo_fh8_spatial",7582.5,1.0159649003541,0.955026485907011,1.07949325113438
2018,"160801",4257.18200901355,3727.71454078185,4853.16966617258,"modelo_fh8_spatial",4782.5,0.890158287300271,0.779448936912044,1.01477672057973
2018,"160802",1793.26228513103,1597.5069530017,2011.31219781646,"modelo_fh8_spatial",1808.1,0.991793753183468,0.88352798683795,1.11238991085474
2018,"160803",1659.35885118595,1523.93001633187,1808.13425117576,"modelo_fh8_spatial",1701.8,0.975061024318929,0.895481264738435,1.06248340062038
2018,"160804",3672.39815594502,3277.13419024339,4110.42547845733,"modelo_fh8_spatial",3799.7,0.966496869738405,0.862471824155431,1.08177631877709
2019,"160101",53274.1120582877,50377.7323811176,56314.1445997227,"modelo_fh8_spatial",150253.6,0.354561302080534,0.33528469455053,0.374793978977693
2019,"160102",4884.87754796375,4463.50754646113,5334.35610543791,"modelo_fh8_spatial",4775.5,1.02290389445372,0.934668107310465,1.11702567384314
2019,"160103",12943.6707844123,12239.2731512602,13685.1382166122,"modelo_fh8_spatial",13013.9,0.994603522726647,0.940476963190144,1.05157855958722
2019,"160104",15022.2006452976,14248.3612009335,15825.5518412797,"modelo_fh8_spatial",15086.2,0.995757755120412,0.944463231359352,1.04900848731157
2019,"160105",4061.54190912648,3849.18807201612,4285.400193048,"modelo_fh8_spatial",4053,1.00210755221477,0.949713316559614,1.05734028942709
2019,"160106",21608.8979424793,20476.3911885222,22793.5118826832,"modelo_fh8_spatial",21398.8,1.00981821141743,0.956894367372105,1.06517710725289
2019,"160107",6601.03348524612,6225.96192408218,7002.16018311827,"modelo_fh8_spatial",6549.3,1.00789908619946,0.950630132087732,1.06914634894084
2019,"160108",58012.3055939696,55088.9082531047,61043.4002294173,"modelo_fh8_spatial",92267.8,0.628738363697515,0.597054533142708,0.661589419379429
2019,"160110",1969.45430917213,1825.95175629746,2121.49617054676,"modelo_fh8_spatial",1958.9,1.00538787542607,0.932131173769696,1.08300381364376
2019,"160112",23450.802369139,22250.5653334313,24745.5101684223,"modelo_fh8_spatial",31086.1,0.754382259889116,0.715772172560447,0.796031350617232
2019,"160113",79396.442488647,75339.825407466,83648.7232225945,"modelo_fh8_spatial",114624.4,0.692666155623471,0.657275635968136,0.729763673551133
2019,"160201",54569.5677935211,51911.7491891948,57401.1226641777,"modelo_fh8_spatial",76899.3,0.709623726009484,0.675061400938563,0.746445320882995
2019,"160202",2143.19918301921,2027.94612392438,2264.00758222816,"modelo_fh8_spatial",2128,1.00714247322331,0.952982201092284,1.06391333751323
2019,"160205",6097.09982107796,5619.53052472271,6604.1284353416,"modelo_fh8_spatial",6029.8,1.01116120287206,0.931959687671682,1.09524833913921
2019,"160206",15885.4412796745,15054.2208853787,16781.1705060339,"modelo_fh8_spatial",16240.1,0.978161543320206,0.926978336671491,1.03331694423273
2019,"160210",4714.34191005917,4406.67776282743,5037.40232292327,"modelo_fh8_spatial",4712.9,1.00030594964017,0.935024669063088,1.06885406499677
2019,"160211",6382.29768331088,5988.61418996937,6801.40031954766,"modelo_fh8_spatial",6416.6,0.994654128870567,0.933300219737769,1.05996950402825
2019,"160301",15577.9561917497,14830.7896187964,16370.6313974004,"modelo_fh8_spatial",16222.4,0.960274447168713,0.914216738509494,1.00913745175809
2019,"160302",2122.10742270497,1989.86502547784,2260.73737100907,"modelo_fh8_spatial",2090.3,1.01521667832607,0.951951885125505,1.08153727742863
2019,"160303",9562.61195163521,8950.5304619302,10203.9005372311,"modelo_fh8_spatial",9435.7,1.01345018934845,0.948581500252255,1.08141426043973
2019,"160304",20892.0342362021,19647.9798317813,22189.1409608645,"modelo_fh8_spatial",22001.2,0.949586124220594,0.893041281011095,1.00854230500448
2019,"160305",11024.6565512475,10237.5828799553,11855.4307254087,"modelo_fh8_spatial",10890.6,1.0123093815995,0.940038462523209,1.08859298159961
2019,"160401",12254.8395599971,11635.2692676758,12919.8491875758,"modelo_fh8_spatial",12590.5,0.973340181882937,0.924130834174642,1.02615854712488
2019,"160402",8887.61491926219,8327.873847926,9451.84849360106,"modelo_fh8_spatial",9342.9,0.951269404495626,0.891358555472712,1.01166110025806
2019,"160403",13090.1978289096,12292.8215032854,13924.9436829781,"modelo_fh8_spatial",13082.5,1.00058840656675,0.939638563216922,1.0643947015462
