"ubigeo","pc1","pc2","pc3","pc4","pc5","pc6","pc7","pc8","pc9","pc10","pc11","pc12","pc13","pc14","pc15","pc16","pc17","pc18","pc19","pc20"
"160507",-2.22555299883473,2.326549105303,-1.18363226038154,0.440509777306436,0.294962628337135,0.694150926815368,-0.320803782917608,0.58021435151389,-2.23254413296982,0.736192479603251,2.67668710019821,-1.12595455038067,0.520708594435721,-1.02074753548426,-0.583817778075226,1.56848583065795,-0.85400692657156,-1.24091865355576,0.0271663651195316,-0.969975313351465
"160508",-4.09467720457802,1.26915196963027,-0.809732416207911,0.174914197155462,1.05165480902769,2.43179656105665,-2.90108639857835,-3.61543208261714,3.5233258109503,3.03062708954054,-0.116336222009146,0.364936003640668,-1.26585619602675,-1.72047330558744,-1.95178598954037,1.37574212889815,1.18674204606687,0.624961101533392,1.20965386845494,-0.755730565349908
"160509",-3.76876758487694,2.5006964810118,1.69480785753344,3.04810904148267,-1.6565518920775,0.162353044532932,-1.50041897152121,-1.43407858667644,1.70234121986774,-3.65993838415398,0.0658549183151035,-1.62093993642708,-1.66105756025891,1.24542672044527,2.88846881282605,2.64773295608415,-0.551760535270804,-0.202816573273618,1.79622791755732,-1.66676475084206
"160510",-0.811526767031017,1.38730082266887,-2.17515319798752,-4.24014228898955,-7.07006800740414,5.11025778053416,3.36232935155576,0.103130289114866,-2.13629729444996,-1.37164065173378,-2.72299732365877,1.25841808579304,-1.53113762884537,-2.65853358968435,-0.480113148453061,-0.0232207157982438,-0.107801122878987,-0.802413647360585,0.361302197427523,-0.19513955534862
"160511",-3.7209370929767,-1.98391909383401,1.20014563906402,-0.48135153373291,-1.73533889008816,-0.709803198382403,1.93945422714045,-7.48326508560853,-1.17804073609845,1.78189807245623,0.244282425468907,-0.196261978837964,3.14479709069077,1.32354648036919,-0.0785945348235139,0.316597110065808,-1.74213385267328,-0.139113210521782,-0.626934028620944,0.0222859716486456
"160601",5.40662470937048,-0.543710853401788,-1.72740876788806,-2.2249394785795,0.994832739968109,-1.78713014273624,0.018584366963536,-0.311746716918704,-1.79949484528126,-1.89214754466235,2.7078914700095,0.98615847412341,-0.407085283905663,-0.84258099213474,1.5680131988607,-1.00659949800185,-1.01391880456194,1.2396665025979,1.32219158878188,-0.433615659986711
"160602",3.73285794075767,2.46132155558536,-1.61853445947477,-0.593313597092091,-2.33766751713464,-4.83794007344085,-3.49500095085052,3.01736913385783,0.524413621220536,-1.4925671086828,-1.38694224094832,1.41309425814737,4.06316930586594,-1.23772968161254,-1.73866600538429,1.04251797043991,-1.25498826918838,-0.253459076048403,-0.2981536881747,-0.640827424579213
"160603",-1.58871113216723,1.75865542744942,-0.265031426989428,0.159711562931407,-0.3626965566862,-3.91700674690646,-1.99400255728446,-3.30917475204667,-0.841142700109083,-1.57847429918498,-2.11667191633898,0.144945563750001,-0.600534858518396,-0.115916343218824,-0.132611798343762,-2.77616954162376,1.19498000338318,-2.19242985825735,0.872908163064179,0.405705744171831
"160604",-1.52914121858959,1.62005539155298,-2.69221486280118,-0.87269072710197,-0.354026182070612,-1.79688283081731,-3.57672532208938,-0.3109916508285,0.354310283443208,0.0965487585093957,-1.09844138043085,0.24965055284259,-1.93827327847937,0.0923310819267741,-1.07587513340479,-1.34085353234349,-1.90341818022457,-0.242758840085164,0.431331390932313,0.216036212050484
"160605",-2.89347320157949,1.88262314768718,-0.703115447161764,0.518318868974722,0.558963318664578,0.713614608941706,-0.251799890459408,-0.70311521783394,-0.976064105495224,0.898198006108221,-0.267078951176422,-1.39268126865906,1.62377938633011,0.62815725679354,-1.1286865456532,-0.90825726180506,-0.264789771600732,-0.459764112192489,-0.143607907032804,-0.232769786872023
"160606",1.80453979797536,2.20875669811912,-2.02863543948559,-1.62792846561758,0.0453782825426469,-0.230330667182359,0.394733064877561,-0.563956164816888,-1.82399430602296,-0.381201351957812,0.354422618425075,1.24548274959822,0.302924340805796,2.32675723569262,-0.939846785786659,-0.97491638266301,1.91564996600225,1.32666067136095,2.08411716245134,0.180391824375643
"160701",4.62573712500486,-2.47350415077697,-1.50100996792131,-0.86197356271107,-2.05967647144867,-0.288943162713223,0.1272761825467,0.473127723633146,1.26370985172117,1.60513430219741,0.731715754660471,-2.84658303420024,1.01848735237806,-1.04681182422606,2.14494620927857,-1.72614327821847,0.895014331256494,0.159089000715777,-0.651455641560191,-0.997804391076603
"160702",-7.13284881147001,-7.01562504027378,5.33947199933129,-1.2457383153833,-2.60524290563143,-0.680686963625933,-1.07060337144936,0.368471632384838,0.562932374577279,-1.35929757219098,0.903371900361565,-0.77422905875747,0.0932360254620934,1.05622864804355,-2.39048332994568,-0.762498243043289,1.68994268391391,0.543919845510188,-0.303337259500638,-0.807546212585314
"160703",-0.433416038555727,-2.62351694785782,-0.461829931597188,-1.44347707955594,1.57571198113035,-2.42588500882646,-0.136692580835743,-0.407821973045949,-2.59775681977383,1.61571351242923,2.3962506934414,1.35115578417452,-1.86792282254234,-2.99971847748882,0.458707528616253,0.319320829971737,-0.577486779735406,0.120845725199778,-0.406136927059573,-1.80506598665778
"160704",-2.62113063717366,0.35376670541717,1.31209763416079,-0.586948453012687,0.152076590821238,-0.429619901276579,-0.194227969367989,-0.435493472877741,0.315509553901756,-0.347782760212672,-0.16954063699587,-0.0200991666967076,0.942081098377918,-0.513254812658132,1.7470315223758,-0.006556175159731,0.226088154805685,-0.301688427044442,0.736307048186856,0.650558213610847
"160705",-2.75326090894498,-1.52864065126454,-0.416529271320125,-0.780201940086351,0.926553383878965,0.692026141493691,-0.210428640727343,1.27346824338045,-0.169049563595065,1.99381626667694,0.836812728506013,-0.898286359649271,1.04845182375146,-1.482409524934,1.07164155769753,0.313925831530663,0.0918713559719866,-1.45452504459463,1.30248558822265,0.352560567424219
"160706",-5.65268131038763,-5.57221436446047,3.34335182654961,-2.22566300037089,0.98780678034099,-0.391318369816403,0.0277199721440993,2.74570699809874,0.315719803024651,0.0285508608310983,-1.04740511829932,-1.38663656865043,-2.64802980990872,1.94023422787099,-0.780394949898296,-0.274840936150928,-1.43075547689989,-1.81380340066155,-0.358145577629118,-1.08272592567016
"160801",3.92725439317915,2.3512746023871,-0.562791071692584,0.684520532466485,-3.24287632838144,-4.96644208500898,4.61252469331151,1.05663323604188,3.81640406675567,3.18619401989856,0.885935007116426,1.58742793991347,-1.38182619085186,0.325448435615838,-0.241952057842061,1.75417124068952,0.700225783660343,-0.57848657824174,0.497085207431919,0.178768421288049
"160802",-3.56305809277108,3.06713253630135,1.7417701491329,3.18820888610835,-0.534723041865387,0.412192093422346,1.43365833970967,0.125380732880664,3.14117185678092,-0.173724370535329,-0.0331067956630405,2.10947199638934,0.0332031253307108,-0.754007633317015,0.474961858287262,-2.94994851129479,-1.06079538134503,1.15222719635365,0.327749320018996,-0.756688576909776
"160803",-3.14853137535687,0.119142017154934,2.96677280648619,1.03887310768125,-0.55348957777696,-1.07068463923564,0.151692205672078,-0.754967429742197,-0.546592899275363,-0.406164412193477,0.706011291311253,0.87861155217125,0.270241790481866,-1.63201670036553,0.799190317418006,0.461066873727851,-0.59491815145874,0.21456580122198,-0.219106812797346,1.8504466207432
"160804",-3.52181384324758,2.55095450233587,3.03119902001266,3.13427395802509,0.148206881232556,0.744713026818177,3.1839888335599,0.918493527191115,1.09991731519119,-0.821912573633568,1.87822546644496,0.720891224606027,-0.772217347347566,0.319840550449319,-1.58864767818359,-2.32817403267044,-1.74075151736771,0.73368177262687,-0.52552689829122,-0.100262621937913
